ID,SalePrice
1854,163499.6907229987
1855,178621.858108107
1856,214004.2453904443
1857,77282.0667501142
1858,169604.4803505272
1859,156382.55706751125
1860,82445.53381548484
1861,156358.89736012963
1862,537089.4389206504
1863,535033.7948767592
1864,535053.2103721286
1865,365693.86746972403
1866,339641.66809348285
1867,282311.7578177628
1868,329395.43673864845
1869,220038.78755356593
1870,237659.4813316092
1871,278658.0847254195
1872,170799.4976971154
1873,201299.79712615244
1874,148923.62140683865
1875,187391.42604107305
1876,193831.816197861
1877,188652.9194525613
1878,287934.74321428896
1879,128023.73978257994
1880,136772.19520584622
1881,271202.0956529182
1882,236095.17248900142
1883,176298.79705561115
1884,186946.27034654096
1885,241803.05137274123
1886,251310.56329158938
1887,232836.9344661755
1888,343565.76470492315
1889,175178.91644124885
1890,133004.84522256942
1891,150435.44371016696
1892,108832.9159098143
1893,145690.81561810442
1894,150507.19307055103
1895,149536.69695479982
1896,147962.92524791462
1897,207540.4194925297
1898,104236.07567681407
1899,174814.00170420727
1900,165001.324972215
1901,119281.12054536177
1902,181419.88258214376
1903,241622.1627000604
1904,132852.4500619145
1905,162044.3117644313
1906,115795.96500789654
1907,96019.86363220203
1908,146713.44293977984
1909,215590.77168542542
1910,142850.7921218843
1911,230306.68366455776
1912,290717.9282800284
1913,61810.3337674971
1914,104985.43642133591
1915,258350.30297738092
1916,189764.48194747744
1917,257263.5930283547
1918,168780.20421830623
1919,216731.61642092804
1920,141814.78888929996
1921,367950.7186706136
1922,297843.96419928863
1923,189555.3601277048
1924,218721.96353032044
1925,162008.99234404275
1926,385088.73794200365
1927,130647.2602585809
1928,175705.27579599502
1929,135499.1108869498
1930,160207.30432848388
1931,170730.6620899015
1932,162358.69758886273
1933,81577.54025636462
1934,190389.14860001393
1935,197037.21748437698
1936,168648.53680982115
1937,187653.49264436413
1938,155809.71064171474
1939,209420.12070752447
1940,219276.13075852732
1941,185311.3635627887
1942,183278.99792498793
1943,229400.00932030112
1944,282581.6101691753
1945,327197.98991352983
1946,177040.9764005856
1947,272140.1270115026
1948,62059.91538760229
1949,238331.32575759373
1950,161106.0898331959
1951,251406.64062647487
1952,213567.28758930415
1953,160175.97853463108
1954,201867.4715511792
1955,115774.02725693269
1956,152223.57239228347
1957,175069.45035596844
1958,237844.45453893882
1959,183287.8718096352
1960,85408.89437713684
1961,126546.86602575786
1962,123554.91094559175
1963,128342.38909269904
1964,109131.51841762953
1965,141484.40397418884
1966,119787.82440331217
1967,260680.52962528588
1968,375680.28154675465
1969,339826.8917423737
1970,311849.83467168733
1971,398730.8055152531
1972,342523.5070744819
1973,229779.56083430932
1974,264543.9803766061
1975,545159.8928484
1976,297612.1713078446
1977,283186.1980216104
1978,320400.30253392283
1979,311974.427688726
1980,215673.37507921818
1981,345875.50247486995
1982,227128.3751757784
1983,213888.49072033132
1984,166374.3790842049
1985,253317.75756159087
1986,258731.581675007
1987,181487.53275341203
1988,173483.49128672294
1989,193990.33822567703
1990,196660.65415460244
1991,208323.73602447973
1992,198179.25545403373
1993,184968.96257440688
1994,227712.0756389083
1995,201602.74025545316
1996,238971.74439994933
1997,319915.3664241462
1998,316801.0211859378
1999,272047.0244881128
2000,264722.3037622544
2001,298591.990196813
2002,277756.95315546123
2003,335208.4176575156
2004,278435.9248129048
2005,218059.80020729871
2006,195341.4555027408
2007,284203.0670334017
2008,148999.96563523542
2009,164603.5767609576
2010,163662.60675046453
2011,25712.87033328321
2012,184145.80960774806
2013,162840.35010151344
2014,156332.1110990598
2015,168906.2946296155
2016,176997.33897991723
2017,169272.3536819364
2018,146163.35450989194
2019,136803.67710986116
2020,138374.14193732024
2021,107521.04244723637
2022,220537.75758642762
2023,142763.16429334355
2024,259610.70369184774
2025,261143.8719361627
2026,172388.4797934055
2027,142256.82328803593
2028,125549.26841793419
2029,168089.22794788133
2030,263845.55514144094
2031,273569.19574922405
2032,252591.58775943238
2033,257582.63853384822
2034,180139.40372707136
2035,215478.1361345743
2036,188061.18621515203
2037,201961.06650918024
2038,266501.18589622725
2039,230312.10652623943
2040,256124.34511798038
2041,282941.47323926154
2042,210169.6700311501
2043,188551.0977553107
2044,199767.16096329142
2045,230946.99605051428
2046,182641.96442914323
2047,140653.03291412804
2048,148450.41901308997
2049,177853.90579077753
2050,157027.55181939004
2051,167632.30143155798
2052,126895.75368320453
2053,105114.90526996832
2054,81474.71241401858
2055,134709.23753693106
2056,122075.88749964675
2057,111009.0178951663
2058,138373.96821417136
2059,180399.54711468716
2060,133594.07919263234
2061,120651.57260452292
2062,121902.74482006114
2063,72146.04924873135
2064,52607.00396246987
2065,82996.48003625462
2066,196558.20769275026
2067,128053.72785012343
2068,181835.45508666732
2069,90453.28424286668
2070,131248.31018887926
2071,87179.74304750923
2072,29568.395665400196
2073,146308.65950746322
2074,200146.60115406464
2075,152733.22269436705
2076,105861.26269433135
2077,89832.55379813653
2078,126112.15086150274
2079,104642.44367604307
2080,58032.948338709655
2081,110588.69654783153
2082,144761.44081608276
2083,121091.15448291483
2084,56319.00794075115
2085,110640.71213417244
2086,95277.96682494972
2087,142459.0342884811
2088,96940.93635045143
2089,70308.94226207386
2090,109704.97312926222
2091,121648.76594583562
2092,157243.899565415
2093,151467.6903993677
2094,95905.36336435296
2095,134992.9614313551
2096,146442.09699118906
2097,103795.3065720615
2098,54334.81038209947
2099,69900.38388371759
2100,124621.0412604342
2101,72528.65605180513
2102,110779.8082686076
2103,78042.81283340126
2104,203720.5520084703
2105,166278.88247595297
2106,112536.504861178
2107,295618.70637902815
2108,87319.91802995559
2109,105484.34298242768
2110,165911.7078714883
2111,101993.38545527332
2112,175884.10888551862
2113,113064.82219606545
2114,143529.0694654797
2115,186936.50419016264
2116,154698.0339014791
2117,106635.24597381102
2118,142637.66153114615
2119,167053.21904353984
2120,135477.52682648879
2121,123198.53030412889
2122,47898.43554654659
2123,125960.6188079277
2124,172209.71328106103
2125,182442.2637799905
2126,119622.12015507312
2127,221679.77776871854
2128,119307.14893355861
2129,83595.57897638401
2130,60594.94046582247
2131,254100.25741630734
2132,184535.7833745064
2133,200889.68569249602
2134,140757.3227851186
2135,143056.48422492843
2136,127243.34729051113
2137,173653.7561867847
2138,132630.30106169148
2139,153959.6603453582
2140,114975.60436202236
2141,179427.13709565613
2142,118903.69985447079
2143,149039.35960161174
2144,143398.26752291387
2145,120461.9803304543
2146,80391.46058152989
2147,124712.73301380384
2148,169254.35380620207
2149,90548.4719630637
2150,219166.14918037935
2151,121181.01822650083
2152,70105.38267714984
2153,120628.79331670655
2154,125133.30341287598
2155,115829.994314351
2156,241094.20491494227
2157,241288.3402760172
2158,212591.8477168678
2159,198454.0588639977
2160,187800.18738718494
2161,271680.6191727787
2162,528954.6944775481
2163,444057.0346942665
2164,249698.47647215438
2165,141118.1639659315
2166,140598.86024316424
2167,223206.53103874088
2168,187100.16876387002
2169,182641.92458574497
2170,197766.29240346164
2171,144493.91899503558
2172,130574.44626424788
2173,148776.20249489194
2174,226768.6090405262
2175,307846.58393243724
2176,303745.6597355796
2177,212909.33139375353
2178,217286.63471379434
2179,132572.5175766471
2180,285576.3668633542
2181,197314.16650926194
2182,228491.94040492142
2183,202215.98986582924
2184,167620.59535799024
2185,155625.40827448177
2186,151591.8935299517
2187,149906.62518905732
2188,188567.8698040099
2189,86130.73466298264
2190,118226.7703671467
2191,118837.15068667196
2192,127171.64197296195
2193,94893.98573884112
2194,155011.69094815862
2195,126876.23749340908
2196,110222.5538497233
2197,78699.41655120056
2198,251606.07620428083
2199,54280.919376070495
2200,182002.30941606907
2201,144098.46548302693
2202,145297.37522078853
2203,117480.51276420022
2204,110940.87581567222
2205,145451.92303726147
2206,208119.56536829087
2207,128379.82998310402
2208,182057.13101723872
2209,81053.04586831667
2210,157988.13013378053
2211,138609.14722516644
2212,120357.35733253823
2213,112921.87530908885
2214,187632.83593441627
2215,127799.28790923161
2216,154657.58955818822
2217,112951.77627219225
2218,76321.23017676861
2219,93290.51629430917
2220,59197.792726833606
2221,261577.1137149887
2222,256528.83897726052
2223,375891.15677597444
2224,247809.24399934756
2225,230655.4473962437
2226,179021.81550211913
2227,189355.58311488118
2228,276429.48770284606
2229,214361.96310519625
2230,142219.89681643038
2231,220218.23307063547
2232,246496.40822802729
2233,187391.5641607031
2234,232224.6960359714
2235,166520.41172766197
2236,245168.23165433167
2237,369735.42787019757
2238,363600.44848629506
2239,13406.464037710044
2240,149465.6443255084
2241,96169.06363445427
2242,115414.03959398286
2243,146904.08747093065
2244,115876.24527170626
2245,148918.0540843748
2246,128791.67734602524
2247,61377.752057601116
2248,130848.14144431788
2249,117061.68258558051
2250,139710.87778150092
2251,165873.8344528412
2252,184636.12039698695
2253,172089.1638937717
2254,202962.3602182581
2255,216937.290854702
2256,174313.82067709183
2257,203836.31325676793
2258,176700.99623353453
2259,200345.56451770326
2260,164101.4005420342
2261,177968.99192640022
2262,192482.0025372618
2263,361514.24337001145
2264,526333.5814531035
2265,215012.88712704496
2266,274004.65917265206
2267,306879.51070280606
2268,383408.479088731
2269,175467.54612731864
2270,190143.0758758816
2271,214820.5966982625
2272,225035.23510837427
2273,165742.5254635485
2274,195278.41511642048
2275,183283.67451165756
2276,203438.6700025194
2277,210907.4838892204
2278,162295.70319038094
2279,122467.42332997965
2280,98167.24385059555
2281,182653.22873268405
2282,187169.15331358137
2283,119932.79422339366
2284,114800.83991230663
2285,132159.8800889569
2286,125706.20828540181
2287,335157.17447086016
2288,305166.5637103658
2289,401266.9663281683
2290,387974.6028233294
2291,234662.90832974378
2292,495938.873724106
2293,558526.3916114167
2294,345610.7996859971
2295,558171.4262629013
2296,277567.6088328741
2297,290028.43605742697
2298,343304.6425670845
2299,284622.1464450123
2300,255456.32664056262
2301,273320.2085851119
2302,258502.0609316643
2303,169485.58129219746
2304,276281.10424134834
2305,204653.64129993657
2306,210918.3140958039
2307,181121.16531353106
2308,234803.92746468144
2309,256669.12121442345
2310,212377.21300220443
2311,209858.66063973587
2312,192515.30406329955
2313,173655.05090410984
2314,123576.8903197603
2315,174431.1741129983
2316,157092.29865616537
2317,154714.01204653608
2318,149298.06414293125
2319,157796.60630140163
2320,180278.29121216445
2321,268925.43391188455
2322,180277.1863928754
2323,166343.99513961247
2324,187162.5139419773
2325,200738.47869259666
2326,182045.75458146818
2327,192960.42504884233
2328,225438.44363419944
2329,180757.52292725013
2330,225117.99230316642
2331,333496.4973334004
2332,253731.43496343005
2333,294276.6347208102
2334,228947.1716459609
2335,245571.6984868378
2336,276340.39333930507
2337,210807.68534351455
2338,309984.1763163201
2339,229314.94299358875
2340,387256.6836334558
2341,295634.77132724074
2342,182917.68903688306
2343,228931.01730913646
2344,214162.0545093246
2345,274157.9160052744
2346,221132.80129279557
2347,208722.1950346561
2348,181264.19392495044
2349,177473.59397462674
2350,283610.5017694824
2351,269503.1704685899
2352,262509.2104408792
2353,225460.72447285056
2354,719.0974215577007
2355,9366.914270366018
2356,148476.55234971887
2357,208246.92658363527
2358,154832.20583332377
2359,112996.76082520187
2360,106038.18822203903
2361,125762.21278700186
2362,237091.27143602003
2363,118400.61198860698
2364,213491.9883967169
2365,229537.61968657386
2366,154001.0549807659
2367,158796.29900476313
2368,221127.33276106243
2369,258992.6347152224
2370,174433.80096680787
2371,157173.67985039589
2372,186448.02338926774
2373,240812.07787657867
2374,277587.341435952
2375,270622.10177332314
2376,199265.57993597293
2377,301835.53737629054
2378,139143.49023766804
2379,181947.64648942975
2380,140842.63007754833
2381,169637.02322762285
2382,230854.1618835827
2383,220182.7479853141
2384,223748.65138283512
2385,132468.1987455414
2386,123707.64519812411
2387,130020.68939274887
2388,124357.6106717824
2389,129048.74328118353
2390,126666.89324483287
2391,131699.02391498885
2392,91407.54157332261
2393,156970.2429654908
2394,138700.41840365843
2395,195844.45513886586
2396,166096.06722271605
2397,227569.23810349533
2398,187979.0621737237
2399,61535.84410682763
2400,97034.89469731867
2401,120779.53626640968
2402,129914.6609760914
2403,143232.9342454148
2404,148331.84714208113
2405,170746.751477464
2406,159843.77989095217
2407,123018.93422569253
2408,108858.95605709206
2409,133928.90276535123
2410,248185.06271553505
2411,103119.62427146232
2412,171346.70115920424
2413,101974.61311397317
2414,105171.46124389768
2415,173710.2834140862
2416,64883.13894340966
2417,116670.69384113373
2418,128369.74901958113
2419,129915.10525979695
2420,140705.14436342684
2421,122271.55812987697
2422,60314.84577981231
2423,109006.93168033741
2424,115837.0969037019
2425,213351.14627242438
2426,119186.5146841415
2427,173183.81659279345
2428,169137.84182776092
2429,96792.90621454944
2430,140733.20243856392
2431,101572.35928783251
2432,131519.22935643233
2433,205921.77569363487
2434,129836.39312798972
2435,153358.4378701403
2436,125216.35098982044
2437,103404.25401563302
2438,159159.77981600084
2439,168732.6064898849
2440,135859.6097105525
2441,151053.6542038176
2442,127425.88466654671
2443,140694.5940740964
2444,130098.792154536
2445,122739.85133115225
2446,126830.6910231295
2447,146341.0450226789
2448,184732.70235239156
2449,152010.45835380477
2450,128860.38730005978
2451,165905.19759315066
2452,253841.95218591287
2453,111085.08719562448
2454,97533.35654410964
2455,170146.0087647189
2456,125168.73364894954
2457,85560.37693104439
2458,173960.2956919244
2459,113642.05559463939
2460,66847.99481098924
2461,137084.43982241012
2462,152035.98651448835
2463,132211.72880908044
2464,158188.63479716913
2465,154276.55041223066
2466,137009.30147644854
2467,193300.2012276583
2468,177760.4251321616
2469,174348.28737240494
2470,193116.83730174648
2471,196090.22088763665
2472,122968.91103345505
2473,119438.64084885374
2474,155294.07808312075
2475,171560.7625777804
2476,155592.67696111754
2477,115779.16476338345
2478,165394.42703960114
2479,115939.30700892617
2480,141295.0914669726
2481,131692.020279443
2482,168479.68090239738
2483,114321.64030945546
2484,110430.42381930316
2485,128477.9003858266
2486,144144.8736180053
2487,-207893.787193018
2488,149471.84203322965
2489,123134.99105924624
2490,121965.2952685341
2491,106942.2161531971
2492,196676.23412441555
2493,123138.9127355126
2494,127359.4660940877
2495,103734.1140290366
2496,347741.28736802714
2497,93576.52246618911
2498,108765.39161861339
2499,123339.4688067491
2500,138360.45955723594
2501,115382.76786160935
2502,169931.82873393619
2503,173143.2776915331
2504,223052.25534205197
2505,203893.27251011308
2506,281284.80383502995
2507,322829.5519350015
2508,280624.15835120296
2509,216146.631423831
2510,242453.30052963726
2511,192517.79562917328
2512,166701.12023819878
2513,228264.98864224937
2514,300204.4571803177
2515,147864.9774006867
2516,154478.35682010627
2517,90047.30069942994
2518,92284.61512862938
2519,220012.65143635473
2520,202804.0702631045
2521,173041.4653686682
2522,218375.44937617774
2523,130594.04290251376
2524,155823.84697462595
2525,149733.06005744566
2526,111375.76746359852
2527,110513.06652510923
2528,123550.45620803523
2529,153969.78448295628
2530,168847.65237943165
2531,260768.00434522796
2532,202966.52341749053
2533,191239.9404396417
2534,219568.54420071316
2535,236382.47038634378
2536,246734.12288372614
2537,243979.31624360266
2538,173482.6611421503
2539,164008.92205953936
2540,186599.97274635872
2541,189864.25831961608
2542,139476.45475357329
2543,175910.61510034255
2544,101169.26907554816
2545,167838.32783612504
2546,85956.91079802462
2547,153051.181726816
2548,184729.89157693286
2549,149110.03947624238
2550,234435.5347182867
2551,145068.44322399306
2552,140967.48367733788
2553,118838.87197850889
2554,155450.96541274537
2555,147771.5328189648
2556,121327.32130319264
2557,110674.39020165487
2558,85092.74807069008
2559,184276.8467809247
2560,118634.37275702937
2561,174466.9815169199
2562,171049.0375863812
2563,152573.55274335144
2564,196344.84416874533
2565,182608.53917279094
2566,127978.45940538193
2567,109191.69851025904
2568,-105124.38153203874
2569,179959.0356071497
2570,151328.5989998757
2571,173705.55484539317
2572,109781.59591011214
2573,239617.14506546652
2574,211674.19512434734
2575,84412.39821979206
2576,107496.42711683293
2577,65726.5319260708
2578,124392.01480022189
2579,130442.60328680743
2580,185727.1856083459
2581,66676.67886386835
2582,113039.97595797991
2583,271163.86610147706
2584,153413.319887019
2585,204302.8618089148
2586,298482.5464354168
2587,206892.32816173916
2588,150281.9009041118
2589,161116.9565774419
2590,231904.49837998883
2591,157217.94707113924
2592,198159.10446095106
2593,219327.6337823175
2594,167450.0209148439
2595,184163.66612678755
2596,306685.6070016889
2597,217622.15059614554
2598,256055.3047106564
2599,376280.77779455134
2600,-45944.65803843929
2601,230454.23665224342
2602,104203.75891529501
2603,126087.40708604094
2604,86121.70592614391
2605,98344.77809175523
2606,163200.7048424197
2607,-99639.39178571245
2608,283426.3708266779
2609,213933.13573610643
2610,130834.27381837217
2611,141799.15773116087
2612,194591.76521880133
2613,121909.20538927184
2614,121804.18002499058
2615,90945.7397909048
2616,249532.8437679516
2617,45753.06103384937
2618,86396.60621976166
2619,258629.8277213201
2620,231042.21701532125
2621,188305.60244751908
2622,206587.0300693662
2623,221270.296669099
2624,319807.0040426329
2625,300990.638753984
2626,194944.7703537573
2627,157154.5893717776
2628,372916.69735058816
2629,357382.9910370796
2630,270115.83358637604
2631,349161.63630970765
2632,336632.0996484894
2633,272541.1613113164
2634,482094.0498592324
2635,165297.35727539135
2636,224716.97496262752
2637,194005.11797869997
2638,162645.32842807448
2639,154358.14624358155
2640,166803.4274874205
2641,116364.13717114192
2642,145312.88682558725
2643,105293.58350844192
2644,165625.14993299416
2645,124997.929028783
2646,101149.72829498979
2647,129610.16306672059
2648,161375.78825355775
2649,143402.0281941722
2650,103991.77836372424
2651,151176.65528406668
2652,336610.24271850486
2653,250632.76706489746
2654,260234.2416137315
2655,390033.5075227034
2656,260301.78547322017
2657,265230.2952454777
2658,256851.71382784517
2659,246206.97560514498
2660,284922.44656985626
2661,349793.82712349563
2662,345616.2959071655
2663,300031.9725790656
2664,238878.6362012782
2665,335479.0502642896
2666,244069.77345469687
2667,165313.69252949604
2668,164073.78323920502
2669,170490.72114683606
2670,240124.3583257189
2671,160658.7191828721
2672,181903.95127495413
2673,205967.53803966183
2674,208738.5385542668
2675,156969.46383834945
2676,190527.69235144928
2677,192166.926643683
2678,250199.1501720621
2679,275528.4058149933
2680,237853.42967923917
2681,305788.2467102597
2682,287347.0735121985
2683,653676.5643311547
2684,241325.70280069194
2685,314502.4898466285
2686,253021.75980584347
2687,375761.1845810751
2688,204408.42041070492
2689,198689.50661444082
2690,400900.1329309256
2691,166497.43333137303
2692,2829.5439844696666
2693,191806.9249209686
2694,11278.721317354124
2695,160801.28369767976
2696,160626.10286734987
2697,158699.85710817063
2698,204539.90533686825
2699,160506.01791563525
2700,158792.9263856099
2701,158832.27583086654
2702,105907.93541268655
2703,158412.05263428367
2704,153171.26075165393
2705,115272.01479696773
2706,105382.4399320304
2707,84381.84739461169
2708,107686.97606527503
2709,111712.83510653314
2710,151127.5909212107
2711,756145.04994679
2712,432068.9427232874
2713,231443.48834084417
2714,167329.43761481077
2715,163349.04137354705
2716,169487.3794067084
2717,189153.6222634751
2718,263202.3740388743
2719,124243.98470563127
2720,159964.10735528427
2721,132122.96292843216
2722,198219.5175752124
2723,169554.35628994065
2724,137662.25263738784
2725,126960.0037160546
2726,130526.76369905437
2727,169006.1481607037
2728,151077.4628068757
2729,128722.43322864198
2730,121614.63720601134
2731,157905.12738576566
2732,129519.5918460401
2733,150601.2938425868
