index,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
10,0.0,0.7967950220213044,0.16780821917808217,0.046273574984224915,0.9999999999999999,0.02161898005849469,0.4277850656007545,0.6839970836709477,0.11139733348352186,0.0,0.17560628024496594,0.4937252321803915,0.3553327300979134,0.9269017521463113,0.5666512384879642,0.4444444444444444,0.5,0.6739130434782609,0.24999999999999994,0.9745577196797813,0.02341076424855,0.45661867994049654,0.47266322342334105,0.14161578906132286,0.21933198253353495,0.3707116369347962,0.37722425792157555,0.17024457846590246,0.7680615664279437,0.399747823879918,0.34527786893065837,0.16052445074415306,0.6668406463427441,0.0,0.057363013698630144,0.17021276595744683,0.9773084288940971,0.9739249191266488,0.9943868282519239,0.9868766563338263,0.16200091785222576,0.0,0.0,0.13300678221552376,0.33333333333333337,0.0,0.33333333333333326,0.0,0.37500000000000006,0.33333333333333337,0.15422489121552985,0.25,0.9806551263123161,0.0,0.2097927594910416,0.28557149375271074,0.3046242050620041,0.25,0.27080394922425954,0.7429824871036388,1.0,0.9632261081555797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909094,0.5,0.31349475952685757,0.4625449903559693,129500.0
11,0.23529411764705882,0.8202908353891853,0.2191780821917808,0.049657622286101565,0.9999999999999999,0.6072830980147093,0.44240889215425533,0.41656614885201265,0.11367641063329928,0.06438810260610998,0.9487049006739039,0.4937252321803915,0.3525158636931956,0.9269017521463113,0.8340764537178599,0.8888888888888888,0.5,0.963768115942029,0.9333333333333333,0.9745577196797813,0.017862270579991506,0.3727329119424757,0.42832956602699634,0.191122963028349,0.9126154688944788,0.3708529354240321,0.997774375754084,1.0,0.7680615664279437,0.39876562203697224,0.9902974509569133,0.17682494684620836,0.7068158160329334,0.0,0.07577054794520549,0.19230769230769235,0.9773084288940971,0.9468193304678194,0.9902943964131052,0.9867268236735777,0.19458467186782927,0.5530266343825665,0.0,0.3749058025621703,0.33333333333333337,0.0,1.0,0.0,0.5,0.33333333333333337,0.9394111089308994,0.75,0.9684215086529332,0.6666666666666667,0.984377764610796,0.450854240400833,1.0,0.75,0.5190409026798308,0.7364780426911302,0.9883450359235147,0.9975678219743588,0.17152858809801635,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.8033117285791271,0.8974027459828915,345000.0
12,0.0,0.8202908353891853,0.17465753424657532,0.05453738110261983,0.9999999999999999,0.9969221073314575,0.44240889215425533,0.6839970836709477,0.08467048201198837,0.06438810260610998,0.17479447364760406,0.5152624545726138,0.35775559804349866,0.9999999999999999,0.5828816290997957,0.4444444444444444,0.625,0.6521739130434783,0.2,0.9745577196797813,0.025607202960885873,0.45841009734691895,0.4800474781000033,0.1425166066934259,0.21974152813029285,0.3698153128535634,0.37942503995132026,0.16551785043188996,0.7567190051600209,0.3945264522597647,0.44054070956238073,0.13058114812189936,0.7023003826721496,0.0,0.07491438356164384,0.14926350245499184,0.9927904262596303,0.2890940421941129,0.9816482703748681,0.9766313114547429,0.13262964662689306,0.0,0.0,0.10889223813112285,0.33333333333333337,0.0,0.33333333333333326,0.0,0.25,0.33333333333333337,0.15398965276524276,0.16666666666666666,0.9806551263123161,0.0,0.22040668234321292,0.19668317056772217,0.28869012889892026,0.25,0.24823695345557123,0.7313306527247441,1.0,0.9999999999999999,0.1633605600933489,0.0,0.0,0.0,0.3666666666666668,0.0,0.0,0.7272727272727273,0.5,0.3081902578870089,0.44731996227607473,144000.0
13,0.0,0.8202908353891853,0.23972602739726026,0.043712169015401155,0.9893671502598812,0.5717232399356555,0.44240889215425533,0.6839970836709477,0.08467048201198837,0.0,0.4228963675181334,0.4948950180303769,0.35427901529596767,0.9999999999999999,0.5775670922535919,0.6666666666666666,0.5,0.9710144927536233,0.95,0.3861852170229261,0.015953137079281556,0.681963305142218,0.8304929521444951,0.33745098315086636,0.5054206720462863,0.3698153128535634,1.0,0.43121284127869874,0.7567190051600209,0.6290736818514134,0.5090773633654614,0.0,0.683694112373981,0.0,0.639554794520548,0.2445171849427169,0.9823017752992841,0.9924361801770971,0.9774402254947392,0.9868766563338263,0.26617714547957777,0.0,0.0,0.21853805576488322,0.0,0.0,0.6666666666666666,0.0,0.37500000000000006,0.33333333333333337,0.46766361171875537,0.41666666666666663,0.9684215086529332,0.3333333333333333,0.6409177211501187,0.5828344819671325,0.7088360276581425,0.75,0.5923836389280677,0.7313306527247441,0.9771367227692714,0.9579404614055916,0.1866977829638273,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.7700406263257156,0.8974027459828915,279500.0
14,0.0,0.8055222215314651,0.1780821917808219,0.044964827408913506,0.9412551126780744,0.5819178335078019,0.40535986529780293,0.0,0.15841769637151654,0.11247185120773069,0.20702832591794965,0.5116447526802175,0.3600604915647532,0.989502632939085,0.5666512384879642,0.5555555555555556,0.5,0.6376811594202899,0.16666666666666657,0.8800344517609988,0.025607202960885873,0.39719282093636,0.3533125419063774,0.14993980298794252,0.21974152813029285,0.3750435988377357,0.37942503995132026,0.16551785043188996,0.7567190051600209,0.3945264522597647,0.3455845762517308,0.1298724309000709,0.7059471611086752,0.0,0.22260273972602743,0.20507364975450085,0.9823017752992841,0.2890940421941129,0.9902943964131052,1.0,0.210876548875631,0.0,0.0,0.17313489073097213,0.33333333333333337,0.0,0.33333333333333326,0.5,0.25,0.33333333333333337,0.14818318620279533,0.25,0.999638043875562,0.3333333333333333,0.6573433120252291,0.25570656332043445,0.717967820096364,0.25,0.24823695345557123,0.7312145812681645,0.9883450359235147,0.9999999999999999,0.0,0.38939670932358317,0.31884057971014496,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.3081902578870089,0.4682801319406649,157000.0
15,0.14705882352941177,0.36783039250279703,0.10273972602739725,0.022529154689289302,0.9815279552555735,0.00021137878833402124,0.4269568149893348,0.33731354787646917,0.2752523093886121,0.11247185120773069,0.12236351637559864,0.4948950180303769,0.3600604915647532,0.9999999999999999,0.06429966897381012,0.6666666666666666,0.875,0.41304347826086957,0.85,0.3861852170229261,0.015953137079281556,0.40060865964885867,0.31583958076306823,0.14322899679828108,0.21760811507318262,0.3750435988377357,0.23789240261356998,0.16551785043188996,0.7659174319793114,0.3943880876381015,0.5316672188666443,0.0,0.7059471611086752,0.0,0.35616438356164387,0.13617021276595748,0.9773084288940971,0.9924361801770971,0.9902943964131052,0.3631283770401077,0.11932078935291417,0.0,0.0,0.09796533534287868,0.0,0.0,0.33333333333333326,0.0,0.25,0.33333333333333337,0.15398965276524276,0.25,0.999638043875562,0.0,0.22431960166348475,0.3238719927616106,0.28474429971824256,0.5,0.4062059238363893,0.7312145812681645,1.0,0.9975678219743588,0.056009334889148193,0.20475319926873858,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.25,0.31349475952685757,0.46882214474525447,132000.0
16,0.0,0.8167559051384712,0.1780821917808219,0.046465213022038376,0.9846718404236062,0.4779393312887408,0.44240889215425533,0.41656614885201265,0.818459433048573,0.0,0.22177618410865552,0.5116447526802175,0.35775559804349866,0.9269017521463113,0.5828816290997957,0.5555555555555556,0.75,0.7101449275362319,0.3333333333333333,0.3770051960233109,0.015953137079281556,0.4022940301366281,0.3101527731388741,0.18762104514810843,0.21933198253353495,0.3698153128535634,0.37722425792157555,0.17024457846590246,0.7659174319793114,0.399747823879918,0.44054070956238073,0.10240963855421686,0.683694112373981,0.0,0.18236301369863017,0.1643207855973814,0.9823017752992841,0.9924361801770971,0.9816482703748681,1.0,0.15374024782010096,0.0,0.0,0.126224566691786,0.33333333333333337,0.0,0.33333333333333326,0.0,0.25,0.33333333333333337,0.15422489121552985,0.25,0.999638043875562,0.3333333333333333,0.6694441801269393,0.21434886808363368,1.0,0.5,0.33850493653032443,0.7429824871036388,0.9696328656019438,0.9975678219743588,0.0,0.0,0.0,0.0,0.0,0.0,0.04516129032258064,0.18181818181818182,1.0,0.31349475952685757,0.4625449903559693,149000.0
17,0.411764705882353,0.8166400881997422,0.17465753424657532,0.04436186870457361,0.9893671502598812,0.02161898005849469,0.4277850656007545,0.41656614885201265,0.06332643175993911,0.06438810260610998,0.18372458610986936,0.5147291149862819,0.3600604915647532,0.1456358319750667,0.5775670922535919,0.33333333333333337,0.5,0.6884057971014493,0.2833333333333333,0.3770051960233109,0.0,0.40214835672942995,0.35647545747964626,0.14161578906132286,0.22239633727919067,0.3750435988377357,0.05537939119575219,0.01729294796932429,0.29411560366190537,0.05186685410668607,0.04962878358870315,0.0,0.07834890214079193,0.0,0.0,0.0,0.9823017752992841,0.26733278902049523,1.0,0.9805334765077077,0.22074346030289121,0.0,0.0,0.18123587038432556,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666667,0.14818318620279533,0.3333333333333333,0.999638043875562,0.0,0.1155849747787489,0.18353586949047007,0.2795391071076974,0.5,0.3638928067700988,0.7364780426911302,0.9696328656019438,0.9632261081555797,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612904,0.8181818181818181,0.0,0.3073763041464287,0.4682801319406649,90000.0
18,0.0,0.8166400881997422,0.15410958904109587,0.057935450699946246,0.9893671502598812,0.00021137878833402124,0.4277850656007545,0.41656614885201265,0.11367641063329928,0.06438810260610998,0.34883820654060066,0.043697364116922655,0.3553327300979134,0.9677852974105099,0.5489831967530135,0.4444444444444444,0.5,0.9565217391304348,0.8999999999999999,0.3770051960233109,0.017862270579991506,0.681963305142218,0.832466595884318,0.14161578906132286,0.21933198253353495,0.3698153128535634,0.997774375754084,0.16873550227313244,0.7680615664279437,0.39876562203697224,0.9823167553516077,0.11445783132530121,0.7068158160329334,0.0,0.20034246575342468,0.18232405891980363,0.9773084288940971,0.9468193304678194,0.9774402254947392,0.9868766563338263,0.17898118402937124,0.0,0.0,0.14694800301431804,0.33333333333333337,0.0,0.33333333333333326,0.5,0.37500000000000006,0.33333333333333337,0.45409682880613067,0.3333333333333333,0.999638043875562,0.0,0.22431960166348475,0.46333502244595726,0.27467284099555594,0.5,0.4062059238363893,0.7313306527247441,0.9771367227692714,0.9632261081555797,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,0.5,0.312753480306898,0.4682801319406649,159000.0
19,0.0,0.8202908353891853,0.16780821917808217,0.029259856505176565,0.9412551126780744,0.047578541763420884,0.40535986529780293,1.0,0.11367641063329928,0.03337781350251096,0.2107316348631434,0.5152624545726138,0.3600604915647532,0.989502632939085,0.5828816290997957,0.4444444444444444,0.625,0.6231884057971014,0.24999999999999994,0.9300687197235713,0.0,0.6179835134920498,0.4757385110951461,0.14569101747828045,0.22239633727919067,0.3750435988377357,0.38064533670802647,0.16873550227313244,0.7680615664279437,0.399747823879918,0.36740214811054955,0.0892983699503898,0.7059471611086752,0.0,0.22474315068493153,0.1684124386252046,0.9773084288940971,0.2890940421941129,0.9774402254947392,0.9867268236735777,0.23061037173015142,0.0,0.0,0.18933685003767897,0.0,0.0,0.33333333333333326,0.0,0.37500000000000006,0.33333333333333337,0.1513892579718373,0.3333333333333333,0.5883795221443657,0.0,0.6558604475474289,0.19936954357819348,0.3046242050620041,0.25,0.2073342736248237,0.7429824871036388,0.9842400604257906,0.9812039295037965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.20274864120165428,0.32309968777031883,139000.0
20,0.23529411764705882,0.8055222215314651,0.273972602739726,0.06036598191123887,0.9412551126780744,0.4779393312887408,0.4269568149893348,1.0,0.2752523093886121,0.11247185120773069,0.8650470625964226,0.5152624545726138,0.3525158636931956,0.9269017521463113,0.8432319944633101,0.7777777777777777,0.5,0.963768115942029,0.9333333333333333,0.3770051960233109,0.025607202960885873,0.6764286162684487,0.8200846864117315,0.19102381974580385,0.5192714698726323,0.3707116369347962,0.997774375754084,0.9099035139983976,0.7628985388469612,0.635578063158771,0.5090773633654614,0.0,0.7068158160329334,0.0,0.49571917808219185,0.18952536824877253,0.998138554334987,0.9805300313987051,1.0,1.0,0.18907755851307936,0.5898305084745763,0.0,0.3847023360964582,0.0,0.0,1.0,0.5,0.5,0.33333333333333337,0.46766361171875537,0.5833333333333333,0.9684215086529332,0.3333333333333333,0.9974542984976771,0.39882289233719215,0.7088360276581425,0.75,0.6015514809590974,0.7312145812681645,0.9696328656019438,0.9975678219743588,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.8077598367181638,0.9125640574673306,325300.0
21,0.14705882352941177,0.3683015459921151,0.1232876712328767,0.028741031573535254,0.9999999999999999,0.0,0.07239862908816486,0.33731354787646917,0.11367641063329928,0.06438810260610998,0.028662650155972136,0.5147291149862819,0.35775559804349866,0.9677852974105099,0.0,0.6666666666666666,0.75,0.4202898550724638,0.0,0.3861852170229261,0.015953137079281556,0.40060865964885867,0.3609221292560121,0.14322899679828108,0.2201609916424775,0.3708529354240321,0.9629485051027958,0.1640348923442592,0.7628985388469612,0.39876562203697224,0.5048628766133237,0.0,0.6668406463427441,0.0,0.2726883561643836,0.1042553191489362,0.998138554334987,0.9805300313987051,1.0,0.2118235548994385,0.17760440569068378,0.0,0.0,0.14581763376036172,0.0,0.0,0.33333333333333326,0.0,0.37500000000000006,0.33333333333333337,0.46737518792832267,0.3333333333333333,0.9805143600015402,0.3333333333333333,0.6573433120252291,0.1721163843784742,0.28869012889892026,0.25,0.19746121297602257,0.7429824871036388,0.9771367227692714,0.004900688573888035,0.0,0.0,0.37137681159420294,0.0,0.0,0.0,0.0,0.4545454545454546,0.25,0.3117495076321509,0.46882214474525447,139400.0
